Report generated on: 10-22-2020 17:25:43
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.4415-1-ALB-QBTU.A","        Petroleum and other liquids (quad Btu)","0.10153572","0.1012583","0.1472848","0.172599375","0.12691965","0.126572875","0.126572875","0.12427155","0.10153572","0.108162275","0.06903975","0.043725175","0.02538393","0.0259129195","0.025314575","0.02301325","0.021922485","0.02117219","0.0144983475","0.01288742","0.013153491","0.01380795","0.01472848","0.0154188775","0.015461121","0.016109275","0.0177202025","0.01472848","0.01384578","0.0121970225","0.02495478546852851","0.035704636207245316","0.038850780206435745","0.03914080550495831","0.04719215998785647","0.046397742865816397","0.052494579032584227","0.03682060311677779"
"INTL.4419-1-ALB-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.030322572","0.031547154","0.032334222","0.03331684","0.03383604","0.034631805","0.03515079","0.041457201","0.038333012","0.040121472","0.02933364","0.036348588","0.032959954","0.033823829","0.038509628","0.042918544","0.05861746","0.050840314","0.049679784","0.053492206","0.046394148","0.036361827","0.035371521","0.051809625","0.054196576","0.053184681","0.049108969","0.02727984","0.037041186","0.05076176","0.074862666","0.0392215488","0.0449716644","0.06640536","0.04495377","0.054674573","0.065898016","0.041283453"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-ALB-QBTU.A","            Renewables and other (quad Btu)","0.030322572","0.031547154","0.032334222","0.03331684","0.03383604","0.034631805","0.03515079","0.041457201","0.038333012","0.040121472","0.02933364","0.036348588","0.032959954","0.033823829","0.038509628","0.042918544","0.05861746","0.050840314","0.049679784","0.053492206","0.046394148","0.036361827","0.035371521","0.051809625","0.054196576","0.053184681","0.049108969","0.02727984","0.037041186","0.05076176","0.074862666","0.0392215488","0.0449716644","0.06640536","0.04495377","0.054674573","0.065898016","0.041283453"
"","Algeria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-DZA-QBTU.A","    Production (quad Btu)","2.803208004061049","3.0375370095266554","3.225680227992261","3.6064030604578674","3.8582845871296216","3.9073163868013756","3.96832293555718","4.217434967526655","4.297748961099742","4.503135326297937","4.753181415115004","4.916133523932072","5.031819294764403","4.884219705429063","4.735640602801376","5.048551489803096","5.248006061353354","5.59264340505718","5.747853466758168","6.018830384374936","6.1907544892","6.1701514136","6.39055275925","6.7889508535","6.90157522875","7.479062797175","7.418186865","7.12880088231","7.17839513765","6.94501149453","6.927837879172395","6.829482306782395","7.001245467511563","6.512259103687174","6.563642362289481","6.697161698564449","6.9116992138960365","6.780294815188827"
"INTL.4411-1-DZA-QBTU.A","        Coal (quad Btu)","0.0000759200610490114","0.00024041352665520277","0.00040490699226139416","0.0005694004578675855","0.0005757271296216698","0.0005820538013757541","0.00027837355717970846","0.00024041352665520277","0.0002530670997420472","0.00022776029793637214","0.0002720471150043","0.0003163339320722279","0.0003796007644024087","0.0005061344290627702","0.0005820538013757541","0.0005567478030954444","0.0003036807033533973","0.00027837355717970846","0.00013918700816853007","0.000022776224935511447","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-DZA-QBTU.A","        Natural gas (quad Btu)","0.48498","0.91096","1.11156","1.55052","1.6048","1.6048","1.5694","1.7995","1.9293","2.01662","2.10866","2.28094","2.32528086","2.24443788","2.1319296","2.421124","2.47277431065","2.7422203445","2.93525036875","3.24091440715","3.3129524162","3.1410163946","3.15415039625","3.2118604035","3.18997040075","3.551553446175","3.470560436","3.18139676631","3.24432936765","3.12573283953","3.1732582833","3.10413743451","3.24241663662","2.98716080544","3.12393982635","3.1143761712","3.517358922693","3.5067077266554"
"INTL.4415-1-DZA-QBTU.A","        Petroleum and other liquids (quad Btu)","2.31557586","2.12255261","2.108760125","2.0528625","2.24752182","2.2952587","2.3960644","2.412578825","2.36632725","2.48354395","2.6428555","2.63185075","2.70412146","2.63567785","2.601437125","2.62490115","2.77354251","2.849388925","2.81029195","2.775837775","2.87726142","3.028432375","3.235832675","3.5744377","3.70912086","3.9220199","3.945483925","3.9451901","3.93130665","3.816321375","3.752900588272395","3.719524988272395","3.7511303868915626","3.520136978247174","3.4354230359394813","3.57975685236445","3.3902874432030368","3.2678473895334275"
"INTL.4419-1-DZA-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.002576224","0.003783986","0.004955196","0.00245116","0.00538704","0.006675633","0.002580162","0.005115729","0.001868644","0.002743616","0.001393868","0.00302644","0.002037374","0.003597841","0.001691824","0.001969592","0.00138556","0.000755762","0.002171961","0.002055426","0.000540653","0.000702644","0.000569688","0.00265275","0.002483968","0.005489451","0.002142504","0.002214016","0.00275912","0.00295728","0.0016790076","0.005819884","0.007698444","0.00496132","0.0042795","0.003028675","0.004052848","0.005739699"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-DZA-QBTU.A","            Renewables and other (quad Btu)","0.002576224","0.003783986","0.004955196","0.00245116","0.00538704","0.006675633","0.002580162","0.005115729","0.001868644","0.002743616","0.001393868","0.00302644","0.002037374","0.003597841","0.001691824","0.001969592","0.00138556","0.000755762","0.002171961","0.002055426","0.000540653","0.000702644","0.000569688","0.00265275","0.002483968","0.005489451","0.002142504","0.002214016","0.00275912","0.00295728","0.0016790076","0.005819884","0.007698444","0.00496132","0.0042795","0.003028675","0.004052848","0.005739699"
"","American Samoa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-ASM-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-ASM-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-ASM-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-ASM-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4419-1-ASM-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-ASM-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Angola","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-AGO-QBTU.A","    Production (quad Btu)","0.33509524","0.29129229","0.27626324","0.395405596","0.462501984","0.51126702","0.6214284","0.78942774","0.989797536","0.990548244","1.0377902091707318","1.09201174","1.15166343085","1.11254362432","1.168552816","1.4040780028","1.5425083628","1.54875517685","1.5956487399","1.6145348008","1.62154094985","1.60839921765","1.9404293351","1.95735690825","2.29361202775","2.69677450625","3.0584872494","3.75880361615","4.2324854774","4.06334693545","4.138002844677636","3.816194125892138","3.8908266090064454","3.9322041122866898","3.8025284458192865","3.95017068941684","3.9356088784152816","3.7929086937410985"
"INTL.4411-1-AGO-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-AGO-QBTU.A","        Natural gas (quad Btu)","0.0096324","0.0092136","0.01047","0.012564","0.012564","0.013611","0.014658","0.016752","0.018846","0.015705","0.0198920731707318","0.02094","0.02107563885","0.0207058908","0.01922292","0.0207058908","0.0207058908","0.02107563885","0.0214453869","0.0207058908","0.02107563885","0.01959664665","0.0229243791","0.02403362325","0.02773110375","0.02403362325","0.0251428674","0.03068908815","0.0251428674","0.02551261545","0.02713950687","0.02780505336","0.0281008518","0.034201694625","0.027028582455","0.028581524265","0.063337545711","0.114732088062"
"INTL.4415-1-AGO-QBTU.A","        Petroleum and other liquids (quad Btu)","0.3199572","0.2765386","0.25952084","0.376529596","0.443673984","0.49138782","0.59987604","0.7657992","0.964137696","0.9678851","1.0104295","1.06361","1.121983248","1.08275550452","1.14018992","1.37418412","1.512331032","1.51883508","1.5635067","1.5847789","1.591253808","1.57839724","1.90598912","1.92087966","2.248523196","2.65077308","3.00717806","3.70368128","4.176765648","4.00793944","4.075000281807635","3.749738824532138","3.8270597892064453","3.8528353236616897","3.7275314233642867","3.8738664496228097","3.8172114323371575","3.6063704836790986"
"INTL.4419-1-AGO-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.00550564","0.00554009","0.0062724","0.006312","0.006264","0.0062682","0.00689436","0.00687654","0.00681384","0.006958144","0.007468636","0.00746174","0.008604544","0.009082229","0.009139976","0.009187992","0.00947144","0.008844458","0.010696653","0.00905001","0.009211503","0.010405331","0.011515836","0.012443625","0.017357728","0.021967803","0.026166322","0.024433248","0.030576962","0.02989488","0.035863056","0.038650248","0.035665968","0.045167094","0.04796844","0.04772271552903","0.055059900367124","0.071806122"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-AGO-QBTU.A","            Renewables and other (quad Btu)","0.00550564","0.00554009","0.0062724","0.006312","0.006264","0.0062682","0.00689436","0.00687654","0.00681384","0.006958144","0.007468636","0.00746174","0.008604544","0.009082229","0.009139976","0.009187992","0.00947144","0.008844458","0.010696653","0.00905001","0.009211503","0.010405331","0.011515836","0.012443625","0.017357728","0.021967803","0.026166322","0.024433248","0.030576962","0.02989488","0.035863056","0.038650248","0.035665968","0.045167094","0.04796844","0.04772271552903","0.055059900367124","0.071806122"
"","Antarctica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-ATA-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000019998","0.000019838","0.000019768","0.000019708","0.00003904","0.000039024","0.000038864","0.000009516","0.000009541","0.00000951","0.000009319","0.000009232","0"
"INTL.4411-1-ATA-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-ATA-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-ATA-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4419-1-ATA-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000019998","0.000019838","0.000019768","0.000019708","0.00003904","0.000039024","0.000038864","0.000009516","0.000009541","0.00000951","0.000009319","0.000009232","0"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-ATA-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000019998","0.000019838","0.000019768","0.000019708","0.00003904","0.000039024","0.000038864","0.000009516","0.000009541","0.00000951","0.000009319","0.000009232","0"
"","Antigua and Barbuda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-ATG-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000019512","0.000004858","0.000004758","0.0000057246","0.000005706","0.000046595","0.000055392","0.000055278"
"INTL.4411-1-ATG-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-ATG-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-ATG-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4419-1-ATG-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000019512","0.000004858","0.000004758","0.0000057246","0.000005706","0.000046595","0.000055392","0.000055278"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-ATG-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000019512","0.000004858","0.000004758","0.0000057246","0.000005706","0.000046595","0.000055392","0.000055278"
"","Argentina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-ARG-QBTU.A","    Production (quad Btu)","1.5979436647355811","1.6712906381238959","1.7297998794072418","1.7854723707474165","1.8529637017190022","1.834833632549314","1.8438330424198757","1.8343282654522353","1.9055861110631218","1.9855703486258685","2.0149057306590263","2.104287614160999","2.2799944488374035","2.477083518094712","2.6858600521365297","2.910309901318852","3.026506559975718","3.2825222836246946","3.376363422848253","3.4059563412914238","3.490635857125681","3.658254781835431","3.57346030569085","3.7409428623235956","3.7557932016677156","3.7489568942618354","3.820055722885356","3.670418873294195","3.659019315064969","3.5824793685923795","3.5036511905539967","3.43670725802256","3.2900540723269813","3.2087835828663676","3.2080240834188145","3.2021821322465227","3.2927528185853823","3.156489494661278"
"INTL.4411-1-ARG-QBTU.A","        Coal (quad Btu)","0.008734744735581031","0.011153597123895844","0.011534342407241728","0.010884835747416492","0.011399961719002052","0.008958712549313932","0.008152428419875716","0.00835399945223531","0.011467152063121808","0.01151194562586842","0.006181511659026543","0.00653986016099912","0.00452414983740353","0.003762659270711845","0.007771683136529833","0.006831018318851778","0.00694300222571831","0.0056215921246944855","0.00649506659825267","0.007525318541423625","0.005800766375680774","0.004165801335431048","0.0021724864408498084","0.0020157103235956386","0.0020829006677154935","0.002150091011835348","0.0018813296353559295","0.0023516620441949116","0.0020381071049689215","0.0017021553843696484","0.0018029409005494304","0.0019037264167292125","0.002127694230462065","0.0017693457284895032","0.0012766165382772378","0.0007614905666916838","0.000515125971585559","0.0004412165930537055"
"INTL.4413-1-ARG-QBTU.A","        Natural gas (quad Btu)","0.28728","0.354996","0.409374","0.45657","0.506844","0.513","0.561222","0.540702","0.648432","0.73872","0.64640052","0.73550235","0.7414066","0.794182235","0.8218507","0.92297535","0.98054392975","1.0104363115","1.09199453825","1.27577732975","1.38058518675","1.3706210595","1.33260975925","1.514547342","1.656259374","1.68393750525","1.7012824675","1.65441416525","1.6259979505","1.52643048635","1.4798574175","1.43077486475","1.389073147","1.312312463","1.3100982125","1.34331197","1.449078437059","1.509896000811"
"INTL.4415-1-ARG-QBTU.A","        Petroleum and other liquids (quad Btu)","1.095153618","1.10170432","1.090767095","1.085184055","1.069435164","1.034118","0.99257443","0.98642126","1.033787862","1.0438708","1.094182035","1.102739825","1.254914814","1.348143836824","1.48318845","1.622583775","1.719756408","1.89125553","1.922480915","1.82125729","1.736316078","1.82125729","1.804934855","1.792244535","1.697269734","1.63756228","1.63121712","1.602396355","1.609248198","1.578793995","1.5228402822562221","1.4322002322908305","1.3528570007598653","1.325899742401638","1.3090806501223424","1.315549010561626","1.2769483552762588","1.1907533223072242"
"INTL.4419-1-ARG-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.206775302","0.203436721","0.218124442","0.23283348","0.265284576","0.27875692","0.281884184","0.298851006","0.211899097","0.191467603","0.268141664","0.259505579","0.279148885","0.330994787","0.373049219","0.357919758","0.31926322","0.37520885","0.355392903","0.301396403","0.367933826","0.462210631","0.433743205","0.432135275","0.400181193","0.425307018","0.48567480575","0.411256691","0.42173505946","0.47555273185801","0.499150549897225","0.571828434565","0.545996230336654","0.56880203173624","0.587568604258195","0.542559661118205","0.566210900278538","0.45539895495"
